checked?,brand_name,ATC_A,ATC_B,ATC_C,ATC_D,ATC_G,ATC_H,ATC_J,ATC_L,ATC_M,ATC_N,ATC_P,ATC_R,ATC_S,ATC_V,description,company,condition,dates_clean,approval_date,,generic_name,generic_name_fw,Biosimilar or new formulation?,total_pts_rct,txt_pts_rct,placebo_pts_rct,comparator_pts_rct,trial_name,,NCTid,,Accelerated?
,Zelapar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Zelapar (selegiline) is an an irreversible inhibitor of monoamine oxidase (MAO) indicated as an adjunct in the management of patients with Parkinsonâ€™s disease.,Valeant Pharmaceuticals International,Parkinson's Disease,14-Jun-06,6/14/06,,selegiline,selegiline,,,,,,,,,,
,Opana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Opana ER (extended-release) and Opana (immediate-release) are oral formulations of the opioid analgesic oxymorphone, used for the relief of moderate-to-severe pain. Opana ER is indicated for patients requiring continuous, around-the-clock opioid treatment for an extended period of time, and Opana is indicated for the relief of acute pain where the use of an opioid is appropriate.",Endo Pharmaceuticals Inc.,Pain,22-Jun-06,6/22/06,,extended-release,extended,,,,,,,,,,
,Prezista,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Prezista (darunavir) is a protease inhibitor used with ritonavir in combination with other antiretroviral agents for the treatment of human immunodeficiency virus (HIV) infection.,Janssen Therapeutics,HIV Infection,23-Jun-06,6/23/06,,darunavir,darunavir,,,,,,,,,,
,Sprycel,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sprycel (dasatinib) is a kinase inhibitor indicated for the treatment of Philadelphia chromosome-positive (Ph+) chronic myeloid leukemia and Philadelphia chromosome-positive acute lymphoblastic leukemia.,Bristol-Myers Squibb Company,"Acute Lymphoblastic Leukemia, Chronic Myelogenous Leukemia",28-Jun-06,6/28/06,,dasatinib,dasatinib,,,,,,,,,,
,Lucentis,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Lucentis (ranibizumab) is a humanized anti-VEGF antibody fragment indicated for the treatment of neovascular (wet) age-related macular degeneration, macular edema following retinal vein occlusion, diabetic macular edema, diabetic retinopathy, and myopic choroidal neovascularization.","Genentech, Inc.",Macular Degeneration; Macular Edema; Diabetic Macular Edema; Diabetic Retinopathy; Myopic Choroidal Neovascularization,30-Jun-06,6/30/06,,ranibizumab,ranibizumab,,,,,,,,,,
,Atralin,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Atralin (tretinoin) gel is a retinoid indicated for topical treatment of acne vulgaris.,"Coria Laboratories, Ltd.",Acne,26-Jul-07,7/26/07,,tretinoin,tretinoin,,,,,,,,,,
,Privigen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Privigen is an immune globulin intravenous (human), 10% liquid indicated for the treatment of primary humoral immunodeficiency (PI), chronic immune thrombocytopenic purpura (ITP), and chronic inflammatory demyelinating polyneuropathy (CIDP).",CSL Behring,"Primary Immunodeficiency Syndrome, Idiopathic (Immune) Thrombocytopenic Purpura, Chronic Inflammatory Demyelinating Polyradiculoneuropathy",26-Jul-07,7/26/07,,human,human,,,,,,,,,,
,CaloMist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CaloMist is a nasal spray formulation of cyanocobalamin indicated for the maintenance of vitamin B12 concentrations in patients with vitamin B12 deficiency who have been normalized with intramuscular vitamin B12 therapy.,"Fleming & Company, Pharmaceuticals",Vitamin B12 Deficiency,27-Jul-07,7/27/07,,NA,NA,,,,,,,,,,
,EvaMist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EvaMist is an estradiol transdermal spray administered once daily for the treatment of vasomotor symptoms (hot flashes) associated with menopause.,"VIVUS, Inc.",Postmenopausal Symptoms,27-Jul-07,7/27/07,,hot flashes,hot,,,,,,,,,,
,Cleviprex ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Cleviprex (clevidipine) is an intravenous, ultrashort-acting calcium channel blocker under development for the treatment of severely elevated blood pressure in the hospital setting when oral therapy is not feasible or desirable.",The Medicines Company,Hypertension,1-Aug-08,8/1/08,,clevidipine,clevidipine,,,,,,,,,,
,Xenazine,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Xenazine (tetrabenazine) is a selective and reversible centrally-acting dopamine depleting drug indicated for the treatment of chorea associated with Huntington's disease.,"Prestwick Pharmaceuticals, Inc.",Huntingtonâ€™s Chorea,15-Aug-08,8/15/08,,tetrabenazine,tetrabenazine,,,,,,,,,,
,Nplate,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Nplate (romiplostim) is a thrombopoietin mimetic peptibody for the treatment of thrombocytopenia in patients with chronic immune (idiopathic) thrombocytopenic purpura (ITP).,Amgen Inc.,Idiopathic (Immune) Thrombocytopenic Purpura,22-Aug-08,8/22/08,,romiplostim,romiplostim,,,,,,,,,,
,Intuniv,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Intuniv (guanfacine) is a nonstimulant selective alpha-2A-receptor agonist for the treatment of children and adolescents with Attention-Deficit/Hyperactivity Disorder (ADHD). ,Shire plc,Attention-Deficit Hyperactivity Disorder,2-Sep-09,9/2/09,,guanfacine,guanfacine,,,,,,,,,,
,Metozolv ODT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Metozolv ODT is a fastâ€“dissolving formulation of metoclopramide for the shortâ€“term treatment of adults with gastroesophageal reflux and for the relief of symptoms associated with diabetic gastroparesis.,"Salix Pharmaceuticals, Ltd.","Gastroesophageal Reflux Disease, Gastroparesis",4-Sep-09,9/4/09,,NA,NA,,,,,,,,,,
,Bepreve,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bepreve (bepotastine ophthalmic solution) is an antihistamine and mast cell stabilizer for treatment of the symptoms of allergic conjunctivitis.,"ISTA Pharmaceuticals, Inc.",Allergic Conjunctivitis,8-Sep-09,9/8/09,,bepotastine ophthalmic solution,bepotastine,,,,,,,,,,
,Vibativ ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Vibativ (telavancin) is a bactericidal, once-daily injectable antibiotic for the treatment of complicated skin and skin structure infections (cSSSI), and hospital-acquired and ventilator-associated bacterial pneumonia.",Theravance Inc.,"Skin and Structure Infection, Pneumonia",11-Sep-09,9/11/09,,telavancin,telavancin,,,,,,,,,,
,Zirgan,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,NA,Zirgan (ganciclovir ophthalmic gel) is a topical ophthalmic antiviral preparation for the treatment of acute herpetic keratitis (dendritic ulcers).,"Sirion Therapeutics, Inc.",Herpetic Keratitis,15-Sep-09,9/15/09,,ganciclovir ophthalmic gel,ganciclovir,,,,,,,,,,
,Influenza A (H1N1) 2009 Monovalent Vaccine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Influenza A (H1N1) 2009 Monovalent Vaccine is an inactivated influenza virus vaccine indicated for active immunization of persons 6 months of age and older against influenza disease caused by pandemic (H1N1) 2009 virus.,"CSL Limited; Novartis Vaccines and Diagnostics Limited; Sanofi Pasteur, Inc.; MedImmune LLC",Prevention of H1N1 Influenza,15-Sep-09,9/15/09,,H1N1,H1N1,,,,,,,,,,
,Valturna,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Valturna is a combination of aliskiren (a direct renin inhibitor) and valsartan (an angiotensin II receptor blocker) indicated for the treatment of high blood pressure.,Novartis,Hypertension,16-Sep-09,9/16/09,,a direct renin inhibitor,a,,,,,,,,,,
,Folotyn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Folotyn (pralatrexate) is a folate analogue metabolic inhibitor indicated for the treatment of patients with relapsed or refractory peripheral T-cell lymphoma (PTCL).,"Allos Therapeutics, Inc.",Peripheral T-cell Lymphoma,24-Sep-09,9/24/09,,pralatrexate,pralatrexate,,,,,,,,,,
,Stelara,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Stelara (ustekinumab) is a human interleukin-12 and -23 antagonist indicated for the treatment of moderate to severe plaque psoriasis (Ps), active psoriatic arthritis (PsA), moderately to severely active Crohnâ€™s disease (CD), and moderately to severely active ulcerative colitis.","Janssen Biotech, Inc.","Psoriasis, Psoriatic Arthritis, Crohn's Disease -- Maintenance, Ulcerative Colitis",25-Sep-09,9/25/09,,ustekinumab,ustekinumab,,,,,,,,,,
,Dymista,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,Dymista (azelastine and fluticasone) nasal spray is an H1-receptor antagonist and corticosteroid combination indicated for the relief of symptoms of seasonal allergic rhinitis.,"Meda Pharmaceuticals, Inc.",Allergic Rhinitis,1-May-12,5/1/12,Dymista,azelastine and fluticasone,azelastine,,,,,,,,,,
,Stendra,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Stendra (avanafil) is a phosphodiesterase type 5 (PDE5) inhibitor for the treatment of erectile dysfunction (ED).,"Vivus, Inc.",Erectile Dysfunction,27-Apr-12,4/27/12,Stendra,avanafil,avanafil,,,,,,,,,,
,Amyvid,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Amyvid (florbetapir F 18) is a radioactive diagnostic agent used for brain imaging of beta-amyloid plaques in patients who are being evaluated for Alzheimer's Disease and other causes of cognitive decline.,"Eli Lilly and Company and Avid Radiopharmaceuticals, Inc.",Diagnostic,6-Apr-12,4/6/12,Amyvid,florbetapir F 18,florbetapir,,,,,,,,,,
,Omontys,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Omontys (peginesatide) an erythropoiesis-stimulating agent (ESA) indicated for the treatment of anemia due to chronic kidney disease (CKD) in adult patients on dialysis.,"Affymax, Inc. and Takeda Pharmaceutical Company Limited",Anemia Associated with Chronic Renal Failure,27-Mar-12,3/27/12,Omontys,peginesatide,peginesatide,,,,,,,,,,
,QNASL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"QNASL (beclomethasone dipropionate) is an intranasal corticosteroid non-aqueous ""dry"" spray formulation for the treatment of seasonal allergic rhinitis (SAR) and perennial allergic rhinitis (PAR). ",Teva Pharmaceutical Industries Ltd.,Allergic Rhinitis,23-Mar-12,3/23/12,QNASL,beclomethasone dipropionate,beclomethasone,,,,,,,,,,
,Binosto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Binosto (alendronate) is a buffered effervescent dosage form of the bisphosphonate drug alendronate sodium administered once weekly for the treatment of osteoporosis.,EffRx Pharmaceuticals SA,Osteoporosis,12-Mar-12,3/12/12,Binosto,alendronate,alendronate,,,,,,,,,,
,Surfaxin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Surfaxin (lucinactant) is a synthetic, peptide-containing surfactant indicated for the prevention of respiratory distress syndrome (RDS) in premature infants.","Discovery Laboratories, Inc.",Respiratory Distress Syndrome,6-Mar-12,3/6/12,Surfaxin,lucinactant,lucinactant,,,,,,,,,,
,Ultresa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ultresa (pancrelipase) is a combination of porcine-derived lipases, proteases, and amylases indicated for the treatment of exocrine pancreatic insufficiency due to cystic fibrosis or other conditions.","Allergan, Inc.",Pancreatic Exocrine Dysfunction,1-Mar-12,3/1/12,Ultresa,pancrelipase,pancrelipase,,,,,,,,,,
,Viokace,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Viokace (pancrelipase) is a combination of porcine-derived lipases, proteases, and amylases. Viokace, in combination with a proton pump inhibitor, is indicated in adults for the treatment of exocrine pancreatic insufficiency due to chronic pancreatitis or pancreatectomy.","Allergan, Inc.",Pancreatic Exocrine Dysfunction,1-Mar-12,3/1/12,Viokace,pancrelipase,pancrelipase,,,,,,,,,,
,Korlym,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Korlym (mifepristone) is a cortisol receptor blocker indicated to control hyperglycemia secondary to hypercortisolism in adult patients with endogenous Cushing's syndrome who have type 2 diabetes mellitus or glucose intolerance.,Corcept Therapeutics,Cushing's Syndrome,17-Feb-12,2/17/12,Korlym,mifepristone,mifepristone,,,,,,,,,,
,Testosterone Gel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Testosterone gel is a once-daily transdermal testosterone gel for the treatment of male hypogonadism or lowtestosterone levels. ","ANI Pharmaceuticals, Inc.",Hypogonadism -- Male,14-Feb-12,2/14/12,Testosterone Gel,NA,NA,,,,,,,,,,
,Zioptan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,Zioptan (tafluprost ophthalmic solution) is a prostaglandin analog indicated for reducing elevated intraocular pressure in patients with open-angle glaucoma or ocular hypertension.,"Merck & Co., Inc.","Glaucoma (Open Angle), Intraocular Hypertension",10-Feb-12,2/10/12,Zioptan,tafluprost ophthalmic solution,tafluprost,,,,,,,,,,
,Sklice,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Sklice (ivermectin) Lotion is a pediculicide indicated for the topical treatment of head lice infestations in patients 6 months of age and older. ,Sanofi Pasteur Inc.,Lice,7-Feb-12,2/7/12,Sklice,ivermectin,ivermectin,,,,,,,,,,
,Mitosol,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Mitosol (mitomycin) is an antimetabolite indicated as an adjunct to ab externo glaucoma surgery.,"Mobius Therapeutics, LLC",Glaucoma Surgery,7-Feb-12,2/7/12,Mitosol,mitomycin,mitomycin,,,,,,,,,,
,Kalydeco,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Kalydeco (ivacaftor) is a cystic fibrosis transmembrane conductance regulator (CFTR) potentiator indicated for the treatment of cystic fibrosis (CF) in patients ages 6 months and older who have one mutation in the CFTR gene that is responsive to ivacaftor.,Vertex Pharmaceuticals Incorporated,Cystic Fibrosis,31-Jan-12,1/31/12,Kalydeco,ivacaftor,ivacaftor,,,,,,,,,,
,Erivedge,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Erivedge (vismodegib) is a hedgehog pathway inhibitor for the treatment of patients with advanced basal cell carcinoma (BCC).,Genentech,Basal Cell Carcinoma,30-Jan-12,1/30/12,Erivedge,vismodegib,vismodegib,,,,,,,,,,
,Jentadueto,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jentadueto (linagliptin and metformin) is a dipeptidyl peptidase-4 (DPP-4) inhibitor and biguanide combination product indicated as an adjunct to diet and exercise to improve glycemic control in adults with type 2 diabetes mellitus.,"Boehringer Ingelheim Pharmaceuticals, Inc. and Eli Lilly",Diabetes Type 2,30-Jan-12,1/30/12,Jentadueto,linagliptin and metformin,linagliptin,,,,,,,,,,
,Inlyta,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Inlyta (axitinib) is a kinase inhibitor indicated for the treatment of advanced renal cell carcinoma. ,Pfizer Inc.,Renal Cell Carcinoma,27-Jan-12,1/27/12,Inlyta,axitinib,axitinib,,,,,,,,,,
,Bydureon,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bydureon (exenatide) is a glucagon-like peptide-1 (GLP-1) receptor agonist indicated to improve glycemic control in patients with type 2 diabetes. ,AstraZeneca,Diabetes Type 2,27-Jan-12,1/27/12,Bydureon,exenatide,exenatide,,,,,,,,,,
,Picato,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Picato (ingenol mebutate) is an inducer of cell death indicated for the topical treatment of actinic keratosis.,Leo Pharma,Actinic Keratosis,23-Jan-12,1/23/12,Picato,ingenol mebutate,ingenol,,,,,,,,,,
,Zetonna,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Zetonna (ciclesonide) is corticosteroid nasal spray indicated for the treatment of symptoms associated with seasonal and perennial allergic rhinitis. ,Sunovion Pharmaceuticals Inc.,Allergic Rhinitis,20-Jan-12,1/20/12,Zetonna,ciclesonide,ciclesonide,,,,,,,,,,
,Voraxaze,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Voraxaze (glucarpidase) is a carboxypeptidase enzyme indicated for the treatment of toxic plasma methotrexate levels in patients with delayed methotrexate clearance due to impaired renal function. ,BTG International Inc.,Toxic Methotrexate Levels,17-Jan-12,1/17/12,Voraxaze,glucarpidase,glucarpidase,,,,,,,,,,
,Subsys,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Subsys (fentanyl) is an opioid analgesic sublingual spray formulation indicated for the treatment of breakthrough cancer pain.,"INSYS Therapeutics, Inc.",Pain,4-Jan-12,1/4/12,Subsys,fentanyl,fentanyl,,,,,,,,,,
,Edarbyclor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Edarbyclor (azilsartan medoxomil and chlorthalidone) is a fixed-dose combination of an angiotensin II receptor blocker (ARB) and a diuretic, indicated for thetreatment of hypertension.",Takeda Pharmaceutical Company Limited,Hypertension,20-Dec-11,12/20/11,Edarbyclor,azilsartan medoxomil and chlorthalidone,azilsartan,,,,,,,,,,
,Anturol,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Anturol (oxybutynin) is an anticholinergic transdermal gel formulation indicated for the management of overactive bladder.,"Antares Pharma, Inc.",Overactive Bladder,7-Dec-11,12/7/11,Anturol,oxybutynin,oxybutynin,,,,,,,,,,
,Intermezzo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Intermezzo is a low dose, fast acting, sublingual formulation of the hypnotic agent zolpidem, indicated for the treatment of insomnia when a middle-of-the-night awakening is followed by difficulty returning to sleep.","Transcept Pharmaceuticals, Inc.",Insomnia,23-Nov-11,11/23/11,Intermezzo,NA,NA,,,,,,,,,,
,Erwinaze,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,Erwinaze (asparaginase Erwinia chrysanthemi) is an antineoplastic agent used to treat patients with acute lymphoblastic leukemia (ALL) who have developed an allergy (hypersensitivity) to E. coli derived asparaginase and pegapargase chemotherapy drugs.,Jazz Pharmaceuticals,Acute Lymphoblastic Leukemia,18-Nov-11,11/18/11,Erwinaze,asparaginase Erwinia chrysanthemi,asparaginase,,,,,,,,,,
,Eylea,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Eylea (aflibercept) is a VEGF inhibitor indicated for the treatment of patients with neovascular (wet) age-related macular degeneration, macular edema following retinal vein occlusion, diabetic macular edema, and diabetic retinopathy.","Regeneron Pharmaceuticals, Inc.",Macular Degeneration; Macular Edema; Diabetic Retinopathy; Diabetic Macular Edema,18-Nov-11,11/18/11,Eylea,aflibercept,aflibercept,,,,,,,,,,
,Belotero Balance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Belotero Balance (dermal filler) is a hyaluronic acid-based cohesive gel dermal filler for the correction of moderate to severe facial wrinkles and folds.,"Merz Pharmaceuticals, LLC",Glabellar Lines,16-Nov-11,11/16/11,Belotero Balance,dermal filler,dermal,,,,,,,,,,
,Jakafi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Jakafi (ruxolitinib) is a Janus kinase (JAK) inhibitor indicated for the treatment of:,Incyte Corporation,"Myelofibrosis, Polycythemia Vera, Graft Versus Host Disease",16-Nov-11,11/16/11,Jakafi,ruxolitinib,ruxolitinib,,,,,,,,,,
,Forfivo XL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Forfivo XL (bupropion) is a high-strength formulation of the aminoketone antidepressant bupropion (contained in Wellbutrin) indicated for the treatment of major depressive disorder.,IntelGenx Corp.,Depression,10-Nov-11,11/10/11,Forfivo XL,bupropion,bupropion,,,,,,,,,,
,Exparel,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,"Exparel (bupivacaine liposome injectable suspension) is a long-acting non-opioid local analgesic for postsurgical local analgesia, and for use as a nerve block (interscalene brachial plexus block) to provide pain relief following shoulder surgeries.","Pacira Pharmaceuticals, Inc.",Pain,28-Oct-11,10/28/11,Exparel,bupivacaine liposome injectable suspension,bupivacaine,,,,,,,,,,
,Onfi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Onfi (clobazam) is a benzodiazepine antiepileptic drug for the treatment of patients with Lennox-Gastaut syndrome (LGS).,Lundbeck Inc.,Lennox-Gastaut Syndrome,21-Oct-11,10/21/11,Onfi,clobazam,clobazam,,,,,,,,,,
,Ferriprox,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Ferriprox (deferiprone) is an iron chelator indicated for the treatment of patients with transfusional iron overload due to thalassemia syndromes when current chelation therapy is inadequate.,ApoPharma Inc.,Hemosiderosis,14-Oct-11,10/14/11,Ferriprox,deferiprone,deferiprone,,,,,,,,,,
,Juvisync,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Juvisync (simvastatin and sitagliptin) is an HMG-CoA reductase inhibitor (statin) and dipeptidyl peptidase-4 (DPP-4) inhibitor fixed dose combination for the treatment of high cholesterol and type 2 diabetes.,"Merck & Co., Inc.","Diabetes Type 2, Homozygous Familial Hypercholesterolemia, Heterozygous Familial Hypercholesterolemia, Hypertriglyceridemia",7-Oct-11,10/7/11,Juvisync,simvastatin and sitagliptin,simvastatin,,,,,,,,,,
